author,message
S'celo ngcobo,"sparks will fly today
Gary Hardenberg,BAM!!!
Phindile Mbonani,@ Andre Gerber Yes @ Thando Cezula True sisi @Thando Cezula uyi silly posturepedic umakhulu Akutholakale i superglue pls 🤣🤣🤣🤣🤣 @ Zweli Mkosana vele😂😂 @Jerry Lamola Yakhe Kwinana Let her talk Kate to contradict her self. so basically uthini? 🤯🤯🤯🤯 Nje Zuko Nodada @ Siya Dilimeni🤣🤣🤣🤣🤣 Iyoo Ms Mbanjwa Old lady why don't you tell the truth once and for all She even confuse herself uyawabala nalawamanga wakhe Iya ne DCJ yoooo Basically this mus hapen this mus hapen🤣🤣🤣🤣🤣 @Pinkie Victoria the more you lie hot flushes 🔥🔥🔥🔥ayanyisa. Now im now People lost their jobs because of their looting @Anne M. My cousin was working for SAA lost his job now recently. It is sad. @Phillip Cwazibe I'm actually in tears as i'm listening to this woman lying and think of how many families are going to be homeless because of their selfishness. This woman she must just go to jail @ LB True
Abram Manganyi,kete Hofmeyer hi boss zondo on fire :dothefive: yhoo deep in die kaka
xolani mzolo,Kwinana.......playing a victim Hofmeyer phez'kwabo this 1 is back again???? Mbanjwa
Thulani Masoga,"someone will be eaten alive  "forex trading 
Conrad Shezi,Please skin the woman alive Advocate. Uyadelela Can Ms Mbanjwa be not allowed too smoke crack before coming to court. Is this person even a qualified lawyer
Pheladi Lamola,🤦🏾‍♀️Miss Mbanjwa again Ms Mbanjwa is really here to test all our patience. Chair tell the witness to raise her voice please @Zalisile Ndzala is that true?😂 yho
Gerard Victor,Eat her DCJ "No wonder SAA is where it is today. These thiieves should bail it out Sleeping lioness is awake today-shes hunting! DCJ gonna eat this lawyer @Gray Lawrence Lucky Packet Look at this arrogant one Mbanjwa go to the Bar She already nearly wearing an orange jumpsuit @ Kerry van Schalkwyk : Its how you become a cANCer hot shot "And wait: I cant recall @SanFran Arnold : I cannot wait for that day to see him squirm and lie Selected amnesia on the way "Road show Hofmeyer has fire in her eyes-Cue Rocky 3: Eye of the Tiger "@ Fitzgerald Kagisho Sidumo : Only the select few @ Bongumenzi Nxumalo she is on the floor hiding @ R E : servicing her! A business person? Hes a thief Attend to getting the Hawks in boss Remember-here we go The dog shows! :@ Naledi Barron miss those crisp mornings "@Naledi Barron would not even attempt that in SA now @James Godloza Godloza he was the class dunce-no matric but can rule a country selected memory Basi call y shut up and go to jail skelm In the hot seast now @ Valencia J just another fool @ Alan White: Looks like she hits the bottle well. Oh shut up! DCj breathing like a puff adder-ready to strike DCJ yes "Freeze the bank accounts You are an embarressment DCJ has lost it with this one Get DUDU in "@ Naledi Barron ​: You say it best : @ Canis Africanis: Thank you Zupta! Drop drop DUDU in the dung and you two can go and find a cell The sweat is running Kate is a legend Where did the 30% go? When is DUDU in? Lying herself into another blood group
Eddie Mboweni,💀💀
Person of interest,sit down Ms Mbanjwa Can Ms Mbanjwa be asked to leave? Ms Mbanjwa gives DCJ permission to proceed.... only in SA A hard rain's gonna fall Bob Dylan @ALTA @Naledi 👋 Naledi 👍🏾 Wish me luck as you wave me goodbye 🎶🎶 @Naledi "Bring on the clowns... don't bother @Alta ohohoh I'm the great pretender 🎶 @Naledi who's sorry now? @Naledi Baby it's cold outside 🙈 🙈 🙈 🙈 boom ZAP BAM 🔥 yoh! that seat is 🔥 🔥 🔥 🔥 🔥 🔥
Cerebis,Oh No....This stupid Adv again....Sit Down Next Guy to come here is that Mr Gordhan....the shocked one? Like a spoilt child.....no professionalism....This woman is just plain dumb? I see the Zuma Bots are here in numbers today? Starting the Stalingrad delay process? "This witness and his adv had a plan @John Shima I agree with your view. Did you meet him or not? Yes you did. The Commission has all her cell phone records......careful """From where I was sitting""...hehe"
Vilane Gcina P,today is very interesting I see nothing of a Chartered Accountant in Miss Khwinana. This lady seems to know nothing about her work
Walter Zikalala,"Ms Mbanjwa always half drunk where did this womwn graduate?
Rene Ngwenya,"ms Mbanjwa will be told again by DCJ to sit down again and again. She is ruining her professional career by being discourteous to the Chair "Council Kate should get a special award for her meticulous "Nicolas Cocolas "Crude Bex Really unfortunate that Ms Mbanjwa confuses assertiveness with a bit of disrespect and arrogance. Now the witness is left unbalanced because of her Council. Chair demonstrates basic human courtesies so well. I wonder if the Chair had a word with Ms Mbanjwa during teabreak? Yolo More 😄 Ms Mbanjwa will be known for being continuously discourteous towards the Chair. "@ Rob Nel I think the witness is shaken because her Council probably promised that they could get recusal of Council Kate but they never send in such an application. "I'm worried that the witness may fall ill "@ pastor.J.J "@Rob Nel "@Canis Africanus Either there is pure ignorance or the hiding of the key people who misappropriated the funds? "@Naledi Barron and Canis Africanus "Council Mbanjwa wants to act like the Zuma Council "@ Naledi Barron I appreciate reading all the comments and analysis. I will read but need to do work while listening. The comments make the hearing more interesting.😁
Mahendra Dabideen,Ms Mbanjwa is is tons of trouble for forging documents that were submitted to the commission. Lets see how she tries to get out of this "Gonna be a great day to what the commission Not 1 race can say they are free of corruption. You get bad apples in all races so lets not paint all people with the same corrupt brush @Cruda those liars needs what they get from COJ. They are trying to lie to them in the face of the facts "Those ladies tried to run away
Salty Crack,Send in the Taylor to measure up for Orange Overalls "Kate is very competent
mongezi xaba,mbhanjwa won't be given a fair hearing "this commission has to learn to respect other Advocates "when you start mentioning WCM names ""whites"" people start getting angry"
Peter Prentice,ms kwinana looks very guilty kate is cross!!! kwinana is distracting . . . buying time zondo is angry didn't receive the letter . . . old delaying tactic kwinana chaired the meeting and cannot remember it???? this witness and lawyer are evading big time
Abel Gumbo,The best lawyer ever
lance molefe,advocate Hofmeyer is going to expose all the lies today
Umar Singh,Ms Mbjanwa should be chained to her seat HaWKS lease send a bakkie to the Commission. There are pick-ups today Witness's lawyer is quite irritating to the Chair. Witness is failing to crisply answer questions. Deviating all the time. distracting- does not work with chair.
mike molefe,"Kate is angry today Hahahaha Tembakazi!! A whole CA throwing King IV out of the window!
Dez D,"Sad I just arrived but the show is already HOT "Gary
Jenny Whitewaves,Dangerous when she's calm when she is angry shes level 10 in the Richter scale @Zinhle Big Daddy Dee not fair I'm nice This is going to take much longer than 2 days The witness needs to invent answers that don't compromise herself She is so corrupt difficult to say innocent things Oh oh she's got it
Shadrack Moalusi,Kate is simply the best 💪 yaaaaaaaah iyooooh
Yonds Athini,Ukhona uMrs Mbanjwa?..Mornings @Mfunfo 😂😂Nanku ndiyambona ke ngk...kuzawshuba namhlanje uzawva wena😂😂😂 Sinqabile isimilo kulo Mrs Mbanjwa tjo😡😡 Look the way she's sitting yebanaa Kanene iChiefs idliwe so uMs Mbanjwa usakwatele lonto 😂😂😂 @Siya Eweee😂😂😂😂 Akaqumbe udla inja😂😂😂😂😂😂 Kukwanonkani ilahlile kwaba mama yerrr Phezu kwakheee nto ka Hofmeyer😂😂 @Siya yeeeeey ingathi uzovele amtsibele😂😂😂 @Zuko Nodada ingathi ubanjwe ejola😂😂 Am sure she feels like angathetha isiXhosa sakokwabo ngk😂😂 esiya senkobe atshaaa phaaa Baqala babhoxa sebeze kakuhle Afi David Ayayaayaaaa yho! Yabona ngk bahamba naye ngomgca😂😂😂😂😂😂😂😂😂😂😂😂😂 Watsho wabila yenke keee @Siya eweeeeeeeeeee😂😂😂 Bayamphantsulisa ngk😂😂😂
Buzwe MFIKILI,I would not enjoy being crossed examined by her hence this dilly darling "A whole chairperson of Risk and Audit Committee
MARUBE ESSAU,Yeah neh the Chair is having a bad Monday 🤣🤣🤣 it was not a meeting but just an encoutaaaaaah com on old woman 🤥 can we have interpreter for Miss Khwinana please..... DCJ iyo
Zoleka Mayisela,"yhoo uMbanjwa is here hayi shame Mbanjwa and the crew are on another level yhuu I can't deal😎
Nicolas Cocolas,Shouldnt she be standing up addressing the commission Is she drunk ? Phuza Monday Not onl;y are they Crooks but Stupid Crooks at that Hope she didn't help with her Kids homework She must be drunk Orange is the New Black SA edition Dbl Brandy Coke
Maryann Diamond,yoooh this woman:yt: 🤣🤣🤣🤣🤣🤣 :yt:KATE I LOVE YOU:yt:
Siya Dilimeni,USILE LO SISI UZOGEZA LO SQHELA KAKUBI Ms Mbanjwa likhosi for life Ms Mkwinana ebekunye no Ms Mbanjwa this weekend ISSSSSSSSSGEZO KULE TEAM #Yonds Athini SISSSGEZO UZABA SENGXAKINI LOMFAZI IF UZA SERIOUS KU KATE KATE IS READY FOR WAR @Yonds Athini UHOFMEYER INGATHI UMFUNA NANGAMANQINDI INGATHI NESNGESI SIBALEKILE NJEE SO BASICALLY AAAAKAVUYA XA KUSITHWA TEA BREAK ABAMAMA ABAMBETHANGA UHOFMEYER? N O T T H A T I R E M E M B E R @Heather Durr and she had it all this morning YHOO LOMAMA YHOOO LE OLEDI BASICALLY SHE'S A BASICAL CA THIS ONE @Madoda Oyiya khange abhaqe this morning YINTONI NA LENTO YI AFI DAVID OR AFFIDAVIT ZIIPETO ABASISI 😂😂😂 "@Vuyisani Sikobi IMAGINE BEING MS KWINANA'S SON IN LAW @Ntsikelelo Vani LIGRIZZA ELI AFI DAVID LAMAGRIZA AWAMAMELI LA WHAT IF MS MBANJWA YI EX KA ZONDO? 😂😂😂😂😂😂 UZONDO INGATHI UYABAZI ABASISI 😂😂 @Ntsikelelo Vani UHAMBA NABO NGOMGCA "LO MS MBANJWA AKANAMNTU FOR SURE @Ntsikelelo Vani BAYABHEJA KE ABASISI @Andy SISTOCKO ESI @Ntsikelelo Vani FUZUBA FIT LO MS KWINANA UMJONGILE? @Lihle Nqono sidiniwe esistocko @Lihle Nqono Mbanjwa is busy WhatsApping @Ntsikelelo Vani Mbanjwa sebala ngexesha THERE'S A LITTLE BIT OF BRENDA FASSIE IN HER TOO 😂😂😂 @Yonds Athini netlama iyaziveza "@Andy KUYAYA HOFMEYER KHANGE ASELE IZOLO @Andy VULI GATE PHA KUMBANJWA MYEKE UDVOVO SHE'S ANSWERING BUT SHE CANT REMBER THE QUESTION 😝 STOCKO SIKA NDZEKU ESI NQAAAAAAANDA MBANJWA @Lihle Nqono NANKO 😂😂😂 @Andy NDIKUNIKE INUMBER KA MBANJWA? I'M SURE UZONDO SEKHE WAMBETHA UMBANWA WHAT IF MBANJWA NO KWINANA ZIZIDALA ZIKA ZONDO😂😂😂😂😂 "@Andy LOOK AT IT IKHONA ASEKHE WAYIBETHA UZONDO KWEZIZIMBINI USEMASIMBENI UBRENDA FASSIE WAKHO @Andy I WONDER IF SHE CAN COUNT @Noso Majija A BASICAL CA YHOOOOOO ANDISAMTHANDI 😘 @Andy MATERIAL YAM LE
Rahab Takalo,"this mbanjwa is a drama queen her face resembles defeat already arrogant when her client is exposed 😆😆😆😆😆😆@bongile sango @eric who's that?
Donald Mokwakwa,Fire
mafuta,is she dakiwe
Singi Mathebula,"Yes DCJ is she a lawyer? from which University? This is a free sn procedural lessons she should have learned in class? yes DCJ DCJ💪💪💪 "DCJ is fair  Mbanjwa is fired. ver useless. Ace's plan has failed SAICA🙊🙈🙊💔 "Their plan has failed Zondo for Chief Justice 🔥💪 The lawyer adviced her not to worry as she will deal with DCJ and the proceedings wil not proceed. game down 💔 @bongile sango. defenders of corruption cannot stop this tsunami. They rather join the waves to avoid being flushed 😳 "What has stealing from the poor to do with empowerment. stupid @Tembelani Mbanjwa. there are businesses protocols for blacks or whites neither the legal processes and procedures for black or white lawyers. They all learn and read from the same literature so the lawyer did not share the information with her employer 😂😂😂 "This stupid lawyer did not do her work . I e read I thought lawyers are also trained to listen.🙈 Works if this country are paying lot of tax because of these crooks. YES DCJ 👍 "I ask questions Another Zwane in the making Give support to operational issues? no wonder we are where we are? jooooo💔 Strategic leadership vs operational issues . swa hi poyila leswi emahlweni ka valala. this woman is clueless 🙄 She was a refere and a player at the same time. DCJ is not there to educate you on management responsibilities "Ms Hoffmer this has nothing to do with age. we have heard in this commission a lot of young leaders who have done dubious things. "if she does not remember the question so she thought the board resolution is not there 😂😂🙊🙈 Why do we have to bailout thus nonsense as tax payers? Awa mani 😭😭😭 She has been looking for the resolution of the board? this is the worst witness ever? terms and conditions is a contract. simply. Her qualifications must be investigated.
Luyanda Gcwati,the chair is always cross with Ms Mbanjwa
SD Gudunkomo,😁 is she Ok? I blame Klein the way she speaks 😂 so she was trying to impress her client 😁
Zalisile Ndzala,Ms. Mbanjwa is back. 🙂 @Christy 🤣🤣🤣🤣🤣 Ms. Mbanjwa. 🤣🤣🤣🤣🤣🤣 "Yes Ms. Mbanjwa I've heard enough of you "Ms. Mbanjwa @Tembakazi Mbanjwa...Please ask another question to DCJ. I know its you. SAICA people entangled in corruption. Wow! Too much of SAICA witnesses for my liking. Ethics are flying out the window "Ms. Mbanjwa This is not a Kangaroo Court. Go read the Terms of Reference. "Before you cry foul "Ndzeku is not a businessperson @Sibusiso Cilo...thank you 🙌 Now we must support thieves because they share the same pigmentation as us. Never. "@Sibusiso Nkosi. Write to the Presidency and ask for the President to extend the scope. It is him who has the power to do so "When your lawyer becomes too defensive @Khanyi. AgeGracefully...Wow. Home @Yolo More...hello 😊 "@a b c ..you are spot on. Incompetence knows no colour. So tired of this black @Naledi Barron. Interesting stats. 90% of women graduates are rude because of their education. 🤣🤣🤣 @Pheladi Lamola...If its not empirically proven to be a fact. Then it false short to be confirmed true. "DCJ Lies have a short life span. "Do you remember Board members in an operational meeting? Modimo!!!🙈🙈🙈🙈 You are a CA for Godsake Yhoo Yhoo Yhoo. SAICA do something hle I am pinching myself. Am I alive? ZYGE BCTK ABCZO....I do not hear you ma'am. "@Zuko Sirayi Qualified incompetents perhaps? "Ms. Kwinana Hayi Thixo. To do what? Why are you influencing BEE operational issues? @Sibusiso Cilo...spot on. Yhoo Yhoo Yhoo Kaloku you must remember. You were also running operations. Yhuu hayi. Ms. Kwinana ningcolile. Hee hayi kengoku You sold the GPUs at below market value. So much for a CA(SA). You are not going to tell the Commission Siyagezelwa ninani @gugulethu dube...spot on "What were doing with Mr. Ndzeku in your 5 minutes of encounter? You do not remember what was discussed You are running away from the price Exactly DCJ
Jerry Mogane,DCJ he is gatvol
iron Billy,she sit like me when I'm at school back seat yeah black on black
vuvu licious,Wow!! Shes so rude!! 😩
johannes mailula,Zondo scare that lady if you representing guilty client you will look guilty as well fake lawyer lets investigate her academic record maybe she was copping all the way to degree she begin to be rude copy cat even her father JZ failed they are sailing in the sinking ship your sister kwinana if your boss does not attend school even grade R he / she cant even notice if you bought your qualification she speaks slowly so that she can take the whole week cause myeni she is next this witness she is very guilty until she proof herself innocent not bits she gave them bid she came from the fact whats that suppose to mean she needs to be check for alcohol in system if you dont know the question why are trying to answer dcj is going to moer someone thats why you answer like mm cause you dont answer the question that you remember you like headless chicken mama please just rest in jail where are the children of this Miss i believe they watching this under the bed cause eeish Mama is melting and embarrassing herself
Christy,"Just know if you have a lawyer like that this lawyer thinks she's sitting in a shabeen This lawyer just had dumpie before attending this commission I've had enough of you 🤣🤣🤣 Rest Ms Mbjanwa! Rest! This lady is a fossil straight Did she not see what Kate did to Nzeku who is still waiting for his title deeds??? 🏃‍♂️🏃‍♂️🏃‍♂️ This will end in tears 🤞 Kate must be a public protector. Kate for Public Protector! she wants to rephrase her lies. Kwinana must realize that this isn't Kate's final form. Can't wait for Kate to turn Super Saiyan 3 on Kwinana! why is James Brown testifying? 2.5 million is small change for Nzeku "Ms Mbjanwa smartwatch is like ""Rest Moghel
The Delicious Monster; it’s really a plant,OOOOH my fav Ms Mbanjwa is back....can't believe I'm late When they get back from the eta break Ms Mbanjwa will address the DCJ on how unfair it is that they were subjected to a 30 min long tea break! Kubo Ms Mbanjwa!! Kubo! MaMbanjelele kwezondawo!!! Why are we discussing Mrs Memela today..??? My QUEEN Miss Mbanjwa 🙌🙌 They should take away Ms Mbanjwa's mic...sound guy do something
Michael Michael,lo mama ya dika maan yuuu she waz given enough time.y crying now. yaposisa
George Sekhukhune,Aiii this lawyer is so funny hey "am finished
Banele Masuku,What's wrong with this woman? She's not supposed to talk while the chairperson is speaking @Sakhile Moleshe meaning @Dan Brown she has a disability DCJ is helping her avoid self incrimination 😂😂 Aw nkosyam! 😟 Ms Mbanjwa wants a letter pointing to evidence to be used but she wrote it..
Mike Jones,Dumb as a large bag of hammers! "Really hard to believe So let this clown make sure another clueless BEE organization gets to do business it doesn't know ANYTHING about. This is a large airline not a spaza shop! She needs brain surgery. Is there a carpenter in the house?
Lesiba Rabalao,the Voice is indeed that of Mr White.... on a lighter note
Apparently Allegedly mokoena,I think this women is not ok upstairs so dumb I can't believe she was holding such a powerful position Thembakazi Mbajwa indeed this is not a kangaroo court it's a fact finding setup. we want to hear the truth of what happened to our monies because we remain poor answer the question. did you give him direction? her lies are making my ears itchy this must happen x4 these wrong deployments are done deliberately I suspect she got someone to write exams for her
Morden Day Village Farmer,Ms Mbanjwa will soon pull a race card.
Tembakazi Mbanjwa,We gonna defend our clients without fear of favour We will not be judged by the KANGAROO Courts Selective evidedence Blac People can also be in bsiness.It is not a priviledge only reserved for Whites. NDAWONDE has been bought Show the contract The agreement? A board member being forced to answer operations
Machoene B,i dnt think she has won any case b4..full or drama n only sucking khwinanas money
Norma Day,stalling because they are quilty oh my snake eyes !!!
Deon Kotze,I can understand now why Malema wants white layers.. lol Fabrication! lol Mbanjwa is making her company's name gat.. LM Gatvol means...I am up to here with all this nonsense..
Yolo More,Ms Mbanjwa must be banned from this commission. The chair is fedup of all this nonsense GM ALTA 🤗 Fake degree Hofmeyr is going to roast her What happened to the RECUSAL request?😅😄😃😂 @Elvis Malakoane 😅 HAAK! @Khanyi.AgeGracefully gm babe🤗 Ngumama webhatyi lo👆 @SanFran Arnold hi. Do you see me now? @SanFran Arnold 💃 @Aubrey De Bliquy you missed two lunatics taking chances. @a b c @Zalisile Ndzala GM🤗 @Zinhle Big Daddy Dee gm my friend 🤗 """khandivulele ke @Madoda Oyiya yes🤣 @Naledi Barron 😫 Incompetent CA 🤣 @SanFran Arnold DCJ is ready for these liars. Ms Mbanjwa 😂🤣 Mbanjwa doesn't read correspondence 😅 That doesn't justify anything Ma Mbanjwa sit down Sit down Mbanjwa Your 🤣🤣🤣 Magogo is drowning now😅🤣 corruption support And then now😒 Stupidity on steroids 😋 Cant remember the question afternoon a 5minute response🙄 Mbanjwa is one of the incompetent lawyers Malema was talking about. @Mzalwane Mzala what was the question dear. These chats are moving fast. She rehearsed the resolutions not an agreement😅 She thought there are no board resolutions UNITRA and UNISA come and fetch your CA Sit down Mbanjwa
Riaan Mostert,Haibo! This lawyer? No #$@(! given by her Yoh tannie got a attitude.... blue monday Ok cool so it is yes or no?
John Arvanitakis,"she is so disrespectful - she does not even stand to address the DCJ DCJ is getting angry with all the interruptions both talking at the same time. She is a CA and she is teh board Chair and she doesn't know what a contract is.... 🤣🤣🤣🤣🤣 You are approving in 2016 a contract that was entered into in 2012... 🤣🤣🤣😂😂😂 Here comes the babalas one Juju would never hire this lawyer I don't want to waste time - but let me just carry on - the DCJ has to tell her how to do her job and take notes...
Big vinny,don't lose your Tampa here advocate no one will pick it up for you.
Anne M.,Hope you're well? @Pastor J.J "@Mzalwane Mzala Well @Wilson M Ms Kwinana appointed her as her personal lawyer. "@Msizi Masikane DCJ treats everybody fairly. However Rolling eyes? @thando cezula Big time. I wonder how much they are being paid or maybe they are implicated people using aliases? Thank you @Zalisile Ndzala . A voice of reason. Very true @Canis Africanis @wandy Zouloe 😄 "@Fred Desrosiers Oh they knew @Pastor J.J On the 6th machine? 😂 @Phindile Mbonani Correct. And people have gone hungry because of their looting. Sorry to hear that @Phindile Mbonani All witnesses are offered a interpreter if English is not their mother tongue @Ntuthuko Buthelezi "It is sad @Phillip Cwazibe when decent Agree @Kiss Mlungu.
Thabang Letsosa,Deon 😅🤣😂
Sakhile Moleshe,Zondo has no respect this is not on!! This commison is a farce seriosuly. Thank you @Rasheed Ally its blataly clear now...they have targets. "@Msizi Masikane they even deny it in the media but can adfmit it on the podium @Msizi Masikane he should have kept his cool but is blatantly inconsistent and knows there will be no recourse for this because his outcome is predetermined. @Tembakazi Mbanjwa very selective the outcome is cooked/ @Msizi Masikane watch this is a expensive withchunt. Who in their right mind would defend corrption and looting? Procedurally unfair behaviour must be called out even if it is against a fixed narrative. @Kerry van Schalkwyk have you sen any other attorney or representative of a witness treated the way Miss Mbanjwa has? even in the slightest at this commision? Even when it is her chance to speak? Arrogance? Now that your Adv hormeyer is leading on the wrong evidence as stated on record...? "@Valencia J no dear crooks must pay but honestly the peanut gallery is really here just to roast @Valencia J are you recruiting team memebers to support your narrative? I m here to hear the truth not to crucify people before the truth emerges. @Valencia J I will let you make your assumptions...no kid gloves just procedural fairness. "@Valencia J have i shown any disrespect to you in any way? Please dear walk on by there is nothing to disucss further with you honestly @Valencia J You too.
Siyabonga Kubheka,Zondo is a bulldog today... bullying Konakele it shebed "Kushubile She is performing very badly I really feel sorry for her I don't think we should be laughing at her "what is going on here I can feel her pain right now
KENEILWE MOCHWARO,Yes DCJ. 👏👏👏👏👏
Terrie Kagande,DCJ not taking nonsense today. attitude mama not going to help you for a CA this lady's memory is very shoddy
alowis musodza,Mbanjwa 🤣🤣🤣🤣 Someone had Jameson before the commission this morning... Guys it’s Monday of a new month and it has kicked off with a bang...
Wilson M,where did they find Mbhanjwa 😂😂
PETER STAFFEN,it about time these crooks were sorted out
Zuko Nodada,worse uhleli ngathi ukwakhe elounge... "The firm hand of DCJ towards Adv Mbanjwa "Hayini She does not even understand the decorum of the commission
Deon Visser,Kate is going to eat this one when is tea over? "This afternoon is going to be a lot of fun @Cbo she is angry and anger never tires "@Cbo Ngubane The other lawyer was stalling
Easy D,Ms queen-nana.... must be having butter-flies in her tummy right now.. along with the urge to rush to the toilet......🥴 👀...... ok... you didn't know him prior to joining... but you're not very convincing.. Ms. Kwinana...🥴 Were these professional calls or personal calls.... 🥴 Oh.. you were talking in code....🥴 come on....you both were communicating in code... that's is more than just a professional relationship.....🥴
Shumi Ngwenya,THIS MBANJWA LADY WOULD BE A STELLAR ADDITION TO ZUMA'S LEGAL TEAM.
Anwar Syed,@Sakhile Molesehe - Are you serious ? Haven't you noticed how stupid this Mbajwa is?
Rajendraparsad Mahara,n
Zicelo Sokhela,"Ms. Mbanjwa is misleading her Client
Msizi Masikane,but the way DCJ treats the legal reps is not the same.. He tends to be Strong towards others and week towards others... "@Anne M. ... DCJ should know better @Rasheed Ally ... the Chair messed up there big time... how are now suppose to trust the commission and its integrity if the chair admits they only investigating certain peopl @Sakhile Moleshe ... the Chair allowed his annoyance and anger get the better of him.. He wasnt thinking straight when he Admitted that When DCJ releases the final report... alot of people will take it on review and cite all these inconsistencies that should have been avoided now... It is not far fetched to think that this commission has a pre determined outcome @Canis Africanis .. not at all.. the looting must stop and all those found guilty must be punished
Fred Desrosiers,About time. Been waiting months for today where the judge had enough of tge stalling. "Sorry I think she has dementia.
Linda James,trying to intimidate Hofmeyer with those stares🤣🤣🤣 @Christy. she did. thats why she gave her speech 🤣 What a disgrace to SAICA😭
Zweli Mkosana,ufane waqumba sifuna imali yethu qha "lo tshiki yakho ayisoze ikuncede mama u Kwinana
Itumeleng Maletswa,mbanjwa one of those opposing this commission because of guilt from their clients.. she answered wrong question
Mr Q,akaqumbanga hehaaa SAICA lost all credibility over the last 8 years
Rasheed Ally,Circus is live . Zondo admits that this Commission only investigates certain people .
moses mkhabela,I don’t remember ... ! Same WhatsApp group with J Z . Professional relationships !!!
Jerry Lamola,Who is she? I just join the proceedings now I need the minutes. She is interrogating chair My favorite lawyer is back. Can she be given wireless mike. I know she will need it Crime was normal during their time to a point were they think it is prerogative for them to steal I have done any accounting subject in my life but I think I'm ready to write CA exam if she indeed certified She is just wasting time asking for the contract Was she board member in 2012? What was the question I asked you? 😁😁😁😁😁 Board resolution lead to the contract which should be the same thing @Singi Mathebula They will have it Why should the terms and condition of a contract signed in 2012 be signed in 2016?
P J,haha @Vusumzi Nonkonyana
Phakamile Khuzwayo,miss kwinana if farm Julia cabanga nje sixhoshwa ilezi dom @luthando unfortunately my cousins are the most corrupt especially omama @christy James Brown exactly. ..lol kushubile today Jimmy brown is in trouble "miss James Brown
Ntsikelelo Mgxigxwà,greetings to all waze wanenkani lo mama yhoo
Luthando Xhamlayo,"Memela """Khawundivulelele ke sana lwam I think the Mbanjwa-Kwinana combination is the best ever. I love them. I find them very interesting So bheyisikhali So she can't even remember the question she is responding to? Unisa! My poor institution Mbanjwa is my role model....I swear
John Shima,"If SAICA and IRBA are fully functional
Siyanda Jola,Uzintloni losisi 😤🤦🏾‍♂️ @Zuko Nodada 😂😂 Lol funeka babize lamjita weOutSurance😂😂 Rha iyacikoza leway 😂😂 @Yonds Athini lol😂😂 @Khanyi. AgeGracefully khayeke name maan. Yintoni ngoku😒 Khanyi uthetha amasimba akhe Khani yekeni usihlaza kwababantu @Khanyo. AgeGracefully your statement is incorrect. Corruption is everywhere. Don't be fooled. Khayeke nesis'lungu sakho. Uzosihlekisa ngababantu🙄😒 @Zinhle Big Daddy Dee lol😂😂 @Khanyi. AgeGracefully ewe sisi. Kuncono njalo👍 @Zinhle Big Daddy Dee agreed chief😂 Bayamnyisa 😂😂
DokoloCity,Hof is also not prepared You did not know how to implement because it was not designed to benefits black people
Bandile Hadebe,Today's episode is lit🔥🔥 bits😂😂 what kinda of lawyer is this Hoffmeyer looks like my grade 1 teacher when I made a mess in class😂😂😂
Joshua Borias,"""DCJ...RESPECT..."
HBWorx,"CJ Mogoeng needs to take over from Zondo "We need CJ Mogoeng to take over here @Canis Africanis Pretorious is definitely walking over him ...
thando nicky,like they seem to clueless to lead big companies
Dumile Mateza,It actually remained irregular There seems to have been a personal relationship rather than a professional one. This lady is throwing in Bidvest and Wolf because they were fighting Bidvest as if the contracts were obtained through the back door. Advocate Hofmeyer is on top of her game. These are people who thought they were untouchables She must be careful there coud be a recording The arrogance of this woman is untold Thapelo they were given the documents and they did not read them. The evidence is changing now. This was now Wolf Meyer's meeting. Contratry to what she said in her evidence in chief I think Ms Kwinana is perjuring herself She was sent to that meeting to deal with what they termed green contracts.
Lennon Marks,I think Kurvaceous Kate was an Add or Adh child
Mzwanele shange,@thando celuza one can easily tell that this one was just one of those cogs needed to loot this one is crook.....
Nong Nong,what are the full names of the lawyer representing Mrs Khwinana? she is interesting person.
KhouryTonya,yoh hows this woman? #handsOffTheresa
Hlemphe Abiel Semelane,ARREST ANC POLITICIANS AND INNOCENT PEOPLE NXA BERRY WHITE VOICE IMPLEMENTATION IS THE PROBLEM EVEN ANC THEY DON'T KNOW HOW TO IMPLEMENT THEIR POLICIES
Bongumenzi Nxumalo,"Its been a minute Miss Mbanjwa😝 Andy why are you like this😂😂😂 "@Khanyi. AgeGracefully Disagree with you Camera man must also show us miss Mbajwa😝😝 @Khanyi. AgeGracefully - your statement was problematic... period!! "@Gerard Victor They must also show her "SOEs are in shambles because of incompetent people - it has nothing to do with race or colour of skin "No one is saying support thieves @Khanyi. AgeGracefully - I cannot agree to that EVERYTHING WITH BLACKS IS AN ISSUE/NO CHANCES OF SUCCESS BUT WE CAN MOVE ON!! @Pastor J.J - what did she say my brother?? "@Pastor J.J - NOTED!! For me @Aubrey De Bliquy - Spot on!! @Gatsheni - you are a son of PAPA Bushiri🙄 It was an encounter 😝😝 Ndzeku🤨 in the vicinity hehe @Naledi Barron - I left Cambridge last week to SA! I hope your mother is happy to have you around!! Speaking of the devil😂😂😂 Bthathe Adv. Mbanjwa she is something else shame 😂😂 Where is my Adv. Mbanjwa - izinja madoda😝😝 Where is Mbajwa?? You are overuled😂😂😂😂 I disagree chair😂😂😂 "Its a circus out here
Alonzo Trier,here we go. I don't recall.
Muzi Wesley,niyimpoxo endlini ensundu
philani cebekhulu,Khanyi.AgeGracefull you look beautiful my sister. That Barry White voice lol Phakamile Khuzwayo ngithi sawbona Mnguni omuhle
