author,message
Ayanda Sokhela,The Application is hereby rejected @Listo YES! This is how Zuma looked like when Ramaphosa won the ANC conference in Dec 2017. That face is a face of defeat. "R100 000 Zondo is staying FINISH HIM DCJ!😀😂😂😀 Thats the order! their arguments were weak weak weak. Zondo must rule that Zondo take the stand. Theres no way out of this. Zondo must rule that Zuma take the stand. Theres no way out of this.
ALTA,rohan hi @Teunis van Ree hi Xolani GM Simphiwe GM Valencia hi 😘 @Mike Clark GM @BanditZA GM @JS Bach more @ZuenTheMan GM @JS Bach myne ook @hirsitus GM @Louis C more @Gerard Victor GM @Andre Gerber GM @Louis C no not @A J Morkel sjoe jou taal!!!!! DCJ yes yes sanB do you see me @Louis C 😂😂🤣🤣🤣 @Anne M. GM @zip reeper hallo @zip reeper... jailhouse rock😁😁 @elton van neel yes and you😂😂😂😂 @elton van neel agree😁😁 @Person of interest GM @zip reeper yes 😁😁 @Naledi Barron hi hi😘 Annie hallooooo😘😘 @Gray Lawrence hello😊😊 Dominique.... michael Jackson.....billy jean😁😁 Dominique..... so many we should exchange nrs😁😁
Kabelo Katjedi,Zuma will go straight to court if Zondo doesn't "I love Zuma but lot of money is already wasted inthis commission I do admit my love to former president but new judge will cost us more money this country doesnt have This commission it's not a court room but the truth telling so former president should just relax "The chief Justice chose him and Zuma's job was to appoint "Within 24 months Zuma will go to court so the delay it's far to end "Zuma will never arrested "Why Zondo is so eager to be chair of the commission "Zuma will never be arrested Zima will go to court "Wena Eff Zuma will be granded his wish to die next to his family if it happenes he is arrested in 2030 "Courts failed to charge Zuma for over 15 years Zondo might not rescue himself but Zuma can take the matter to court Did Rebecca Malope or Winnie Mashaba obtained PhD or went to school to become a Dr This is far from over "Zondo should rescue himself so that allegations against him can be investigated Zuma doesn't want friends but Zondo should've disclosed their relationship Zondo keep on changing statements about him and Zuma meetings Why didn't you disclose wena "Zondo judging a case that involves himself Zondo we will meet you in court Zuma should not come to this commission until Zondo is replaced see in a constitutional court Skhakhane is going to court "Yes yes "I have said it "Zuma has a right to approach a court Zuma has a right to approach any court inthe land Skhakhane already said they are going for a review which is court
Mfundo,There we go........ lol Zondo is here to stay "Teunis van Ree Where is my Valencia J ?????:virtualhug::virtualhug::virtualhug::virtualhug::virtualhug: "@SanFran Arnold People are being retrenched here at SABC soon we will not be able to chat I think women should be in power maybe the level of corruption will decrease in society its going an up hill from here Zuma will choose not to answer incase he incriminate himself lol the look 🙋🙋🙋🙋🙋 SHUUUUUUU UP HILL YAHHHHH ZUMA IS RUNNING AWAY LOL GAGAGAGAGAGAGAGAGA This is purely admission of guilt We are seeing history in the making in-front of our eyes
Lerato Moleke,"Ruling is ""angiyi ndawo wo wo"" ..." Zondo is my kinda man - no low blows - just jabs & upper cuts🥊🥊 "Yeees Mr Pretorious
Snay Mokotedi,Zuma is giving these people sleepless nights
Sandile Mahlangu,He's not recusing himself 🙆‍♂️ @puseletso yes🤣
Moses Mkhanyamane,DCJ WILL NOT RECUSE HIMSELF
MOLLY PHUNGULA,AKE NITHULE BAKITHI NGISALELE WEBANTU I cant live without u Zondo ngenzenjani ngilandele u BUSHIRI🤣🤣🤣🤣🤣🤣 NGAQOKWA UWE NAMHLANJE UTHI SINGABANGANI I WAS APPOINTED BY THE APPLICANT RAY RAY RAYMONDDDDDDDDDDDDDDDDDDDDDDDDD CAN YOU GUYS KEEP QUITE I AM ASLOW LEARNER IN CASE I INCRIMINATE MYSELF KODWA JEHOVA NGAZE NGAMTHANDA NANGU UZONDO Ayanda Sokhela🤣🤣🤣🤣🤣 FUSEGI Lebogang Tooka akukhona e university la our incoming chief justice ZONDO ZUMA DOES NOT WANT HIS DAY IN COURT NEVER FIFA IFP 😂😂 UYAGULA UZUMA BAKITHI SKHAKHANE IS CRYING DCJ WONT RECUSE HIMSELF IN FACT RAMAPHOSA WILL APOINT HIM AS A CHIEF JUSTICE NIYAWUZWA UMTHETHO MIGHT OR WOULD 😃😃😃😃 HAS THE APPLICANT DISCHARGE REASONABLE APPREHENSION OF BIAS MBOMA KAMQHELE ZUMA IS REGARDING ZONDO AS UMNGANI WAKHE NGENKANI "ZUMA UZUMA APPEARED KWI COMMISSION LAST YEAR USEYAJIKA MANJE AIY UZONDO UMNGAN WAMI NO MERIT SHAME PISTORIUS IS LOVES THIS COUNTRY HE IS IN TEARS 🤗🤗🤗🤗🤗🤗🤗🤗 UCASAKILE U ADV SKHAKHANE USKHAKHANE UYASHUBISA BUT UNAMA EMOTION ARE WE STILL FRIENDS GUYS can I ask who was supposed to grant judgment of ZONDO recusal application if its not him. ngiphenduleni bameli advocate SKHAKHANE ISIGEBENGU bayashayana ngempela ke manje
Siphiwe Hlatshwayo,We all know that it will be rejected "Just leave Zuma alone Niwasabani amaBhunu?
sammy sammido,"Le a rasa mann "Le a rasa mann "Le a rasa mann "Le a rasa mann "Le a rasa mann "Le a rasa mann Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Fire my PAPA AKA Major 1 fire fire Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna Skhakhane just milking uBaba the last cent after Micheal Hulley left with big fat cheque ebanna
Ozzy Ozzy,ZONDO IS HERE TO STAY ZONDO IS HERE TO STAY ZONDO IS HERE TO STAY
faith mokgatlha,yes zondo stays viva viva zondo viva zondo viva i zondo for life zondo zondo Viva zondo zondo ls staying zondo zondo zondo viva zondo is here ti stay viva zums mudt full falll zuma falll zuma go go go go go go go go eyyyyooooo viva zondo viva yip yip yip zonda zondo papa zondo papa our last hope to take all coraption people where they belong viva zondo viva zondo must stay zondo zondo go where you know u belong zuma zuma must fall zondo zondo Zondo zondo zondo enough is enough zuma go where u belong maan stop. zondo zondo zondo papa our last hope zondo zondo zuma go plssssss zondo south Africa is there for you zondo zondo zondo zondo zondo zondo zondo viva zondo viva zondo my papa i sooo love you zinhle i now see pie really need one hahahaha tell him to go to zoo piet has cash feeling zinhle he really need help zuma marry Bushire same WhatsApp group zondo zondo zondo viva Viva zuma you are finished finished if zuma doesn't answer he has to be arrested straight away . zondo is ready for any war he is fighting for all tax player of south Africa . I'm so happy zondo zondo Viva Viva yes answer questions Zuma stop what you doing lolzzzz people of South Africa im so happy tokoloho yes we are 🤭 🤥🤥🤥🤥jail zima is a tatal disappointed
Hennie Stander,ZONDO FOR PRESIDENT NO RECUSAL ------ GET HIM ON THE STAND
Mfundo Khuluse,Kazi iyozala Nkomoni
Nhlanhla Dollar,Babangene Msholozi✊😃 Zuuuuuuuuuuuuuummmmmmmmmmmmaaaaaaaaaaaaaaaaaa Zuma Zuma Zuma phez kwabo😄😄😄 😅😅😅😅😅😅
Ntethelelo Lunga Mngomezulu,let him give the side of the story go deeper dcj go deeper dcj "the DCJ is going nowhere
LB,Big moment here folks Zuma is the main reason why SA is in the mess it is right now Zondo is our last hope Zondo for President after this commission is done You have met all those requirements DJC and done a Sterling job @Rita Yes! Zuma supporters on this chat getting really desperate LAY THE SMACKDOWN ZONDO Sikhakhane looks defeated Put the nail in the coffin DCJ!! DISMISSSSSSSED WELL DONE DCJ! Can they appeal ? Hopefully not Cry me a river Sikhakhane Accept the judgment and move on What is there to review ? You said enough Sikhakhane! You said too much Sikhakhane - show some respect Put Zuma on the stand for some questions! Simple Buying Zuma more days if he can Warrant of Arrest please Arrest Zuma and his dumb lawyer Zuma has lost power. This is not his house anymore Zuma looked pretty healthy with how quick he left He ran out If Zuma doesnt want to come back fine. Arrest him then Political plot blah blah Apartheid blah I thought we were friends blah blah. Bout time this dirty scoundrel gets locked up. He can have his supporters in prison
Ty Lopes,zuma has too much stress to relax race card idiots must fall the people that support Zuma are just as stupid #TsekJouNaai #TsekJouNaai #TsekJouNaai #TsekJouNaai Zuma lovers are part of the problem Sizwe will have babies will Zuma and they will be born corrupt and incompetent . @DESI GIRL the Zuma sympathisers are just as pathetic as he is poke Zuma in his puma Sizwe mean SEOP is english spell SEOP backwards and you get the name Sizwe Zuma is falling alseep Brackenfell is waiting to klap you eff supporters lolololololol Zuma isnt bread hahahahaha you can see these Zuma fans have the same education level zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica zuma è una fica v zuma è una fica zuma è una fica Zuma is shutting down sleep mode too much for his tiny brain how some of these Zuma fans still breath is still beyond me. like do you really have that many braincells? @Lionel Smith i like that ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs ​ZUMA= Zero Understanding of most affairs​ZUMA= Zero Understanding of most affairs zumaisadumblyingpoes
Minnib Prince,Strongs DCJ We 100% behind you DCJ...stay strong Zuma's lawyer us not lekker upstairs. .....now saying DCJ is the witness and judge....who was supposed to respond to the recusal Zuma and his lawyer are the biggest loosers and crooks only a crook can defend a crook
xolani raygan,Zuma is a dom Former President i've ever seen:elbowcough: :elbowbump:Zuma is boiling while zondo is just getting started:oops: :chillwcat:Zuma in the box right naw:elbowcough: Skhakhane is stressed :washhands: Zuma you are not my friend:elbowcough: We not friendz as long we never went to a friendz get together:elbowbump: Zuma is too broke right now to be my friend😥 I hope they heard it right *We are not friendz 🕺We are not friendz
Linda Preference Ngcobo,lasuka lahlala
BanditZA,Morning All @ALTA morning ✊🏽 Why do you guys who support Zuma do it despite all we know about him? Surely you have access to the same facts? What keeps you on his side? People who love Zuma I think are tribal oriented or paid shills here @Lebogang Tooka agreed! How can people support Zuma I don’t understand someone please explain it to me If we must leave Zuma because he is old why should we prosecute apartheid crimes? I support prosecuting apartheid crimes AND Zuma Hands off DCJ hands off ✊🏽 hands off NDPP hands off ✊🏽 @SanFran Arnold exactly! Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Those of us watching must take the message to those who are not Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Hands off DCJ hands off ✊🏽 Hands off NDPP hands off ✊🏽 Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Guys just block Sizwe S Guys just block 777 Viva Zondo Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Sikhakhane disrespects the DCJ Arrest Zuma if he doesn’t stay Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 Sikhakhane dares to say they will excuse How can they excuse themselves he has no respect for DCJ Hands off ❤️DCJ hands off ✊🏽 Hands off ❤️NDPP hands off ✊🏽 My money is on the teams arguing in chambers uTata Madiba is rolling in his grave looking at Zuma @Darshan Naidoo you are not obliged to read this chat. Everyone asking for us to not chat is not obliged to read here @Darshan Naidoo your question is illogical. It’s a straw man. We are engaging here "@Darshan Naidoo I didn’t call for people to stop talking @Blake Yogi too true 🤣 @Darshan Naidoo you should live up to your name instead of talking so much @Darshan Naidoo open your eyes and SEE Zuma called Bushiri for details on their escape @Darshan Naidoo that you are not obliged to read this chat and it’s not your mandate to suppress speech. Use the YouTube block function and move on with life. Your complaint just adds noise here It’s been more than 25 minutes I bet they are arguing in chambers @Darshan Naidoo 😄 Biden for president @Reuben Zuma is not weak he is master manipulator and it’s seems it worked on you @Reuben you don’t become president by being weak "@Bev Daniels application dismissed They know the review will take time this stalling strategy Stalingrad going on for almost two years now Nothing going on on ENCA @Molly Phulunga yes Sikhakhane is a crook @Elvis Malakoane SC is R2000 PER HOUR Yes I guess they are arguing in chambers too
Thami Mthabela,@MOLLY PHUNGULA 😂😂 @Tokoloho Ramabele obvoius Can they play at least Tom and Jerry while waiting😃 "⛔⛔⛔⛔I got his text that he is sleeping at home
Sizwe S,Sekgololo how do you know what mr. Zuma thinks? He shall not be part of this joke VIVA PRES ZUMA VIVA WE LOVE ZUME WE LOVE MSHOLOZI SIYAMTHANDA UTATA UZUMA DCJ MAYIGUBNE WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE ZUMA WE LOVE MSHOLOZI "I SAID NOTHING ABOUT YOU SLOW LEARNERS "DCJ IS OUT ZUMA IS A WINNER ZUMA IS A WINNER ZUMA IS A WINNER ZUMA = PRESIDENT THIS IS NOT YOUR COUNTRY ZUMA ZUMA ZUMA ZUMA ZUMA ZUMA ZUMA ZUMA ZUNA "TM ESCORTS STUPID IS WHAT U R ZUMA ZUMA ZUMA ZUMA' ZONDO YOU ARE HERE TO GO ZUMA ZUMA ZUMA WILL RISE ZUMA WILL RISE ZUMA ZUMA ZUMA' ZUMA WILL RISE ZONDO MUST GO ZUMA IS LEGENDARY VIVA ZUMA VIVA ZUMA HAS RISEN YOUR MONEY WAS STOLEN BY YOURSELF LISTEN UP NOW ZUMA HAS WON HIS VOICE SOUNDS LIKE HE GONNA CRY FOR HIS MOMMY ZUMA MUST RISE ZUMA MUST RISE ZUMA HAS RISEN ZUMA WILL STAND TALL ZUMA THE VEMPIRE SLAYER ZUMA WILL WIN ZUMA HAS WON ZONDO WILL LOSE ZUMA ZUMA ZUMA ZUMA ZUMA VEMPIRES MAD COZ THEY LIMITED TO ONLY 1 WIFE 🤣🤣🤣🤣 ZONDO FEELS LIKE HE WANTS TO CRY FOR HIS MOMMY ZUMA SHALL RISE ZUMA HAS WON ZONDO WILL NOT GO DOWN WILLINGLY HE IS GOING DOWN OKUSALAYO "ZUMA IS SMART HE BECAME PRES ZUMA ZUMA ZUMA ZUMA ZUMA ZUMA ZONDO PUPPPET ZONDO CLOWN UBABA KADUDUZANE ZUMA ZUMA ZUMA ZUMA ZUMA ZUMA WILL WIN ZONDO IS SCARED WE LOVE ZUMA LAND THIEVES HATE HIM HANDS OFF ZUMA UBABA KADUDUZANE UZONQOBA YOU NEED TO BE VERY WORRIED MY FRIEND WE ALL SHALL NEVER FIND REST UNTIL WE LEAVE ZUMA ALONE ZUMA IS LEGEND ZUMA IS LEGEND ZUMA IS LEGEND "I PUT UP 1MILLION ZAR LGEND OF LEGENDS WE HAVE THAT VIDEO OF HIM WITH A TERTIARY STUDENT 🤣 "CHECK YOUR SOCIAL MEDIA TONIGHT ZUMA IS STANDING TALL WHILE HE SLEEPS ALL STATES ARE CAPTURED WE ARE CAPTURED BY LAND THIEVES ZUMA IS LEGEND I THEREFORE STEP DOWN WE HAVE WON ZUMA HAS WON END OF CAREER FOR ZONDO WE SHALL APPEAL TILL WE ALL DIE "YOU CAN CALL ME DRUNK HERE LIKING IT OR NOT ZUMA HAS WON VEMPIRES LOSE ELASELA UMAJOR1 LINGENA PHI APHA ? UNEDIMOMI WE WILL APPEAL TILL WE ALL DIE APPEAL TILL FOREVER GAME OF CHESS IS NOT FOR THE DUMB WE HAVE WON ALREADY NOW WE FETCH THE SKELETONS THE SKELETONS HAVE ARRIVED PUT ZUMA ON THE STAND AND LET THE CLOSET DOORS FLY OPEN WE WILL BE GONE IN 15MINS TEA TIME ANOTHER TRADITION OF LAND THIEVES MSHINI WAM MSHINI WAM AWULETHE MSHINI WAM WEBABA JUDGE AND WITNESS ALL IN ONE MUST FALL WE SECRIFICE PAWNS FOR THE EPIC END GAME HIS CONVOY JUST LEFT ZUMA IS A LEGEND ZUMA IS INNOCENT "MANDELA WE LOVE ZUMA WE LOVE ZUMA ZONDOIS A BIG JOKE
Mncedisi Gogo,he is not going anywhere so he can go to court and more money on his lawyers "inkazimlo  "indoda yamaqiniso 
ndaba dlomo,zondo is here 2 stay
Indoda Yamaqiniso,Apartheid spooks must fall Zondo has cracked. His voice says it all.
Tauriq Ally,"Zuma a mastermind Zuma wants to switch off Zondo commission. Zuma wins regardless the outcome. Who can claim that he/she 100% is non biased? "Sikhakhane an excellent advocate tho "This is not a court people This is NOT court people. @LB I agree
Lihle Majali,he is not going to grant it
Marvin Madala,let's restart the commission with everyone not just zuma
Thako Ngubane,zuma zuma zuma
abraham mdletshe,Zuma is a Chess Master he knows very well how to play the game if you want to win Zuma...Zuma:washhands::washhands::washhands::washhands: what is your point of order If Zuma going down he will not go alone there is a number of people that will also go down with him
Mathew Vismer,Zondo for President!
Mazda MJ,vivaaaaaaaaaaaaaaaaaaaaaaa Zondo vivaa holololololon.. dismissed
yamkela Manya,its going to be rejected but ke am not surprise Adv sikhakhana did not give any facts on why the DCJ should recuse himself instead he relayed on theories :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:🤣🤣🤣🤣🤣🤣🤣
Ngqiqo Matandabuzo,reading a statement into the record made Zondo both a witness and a chair of the same commission 😯
Nicolas Juries,Zondo must not give in They will launch appeal again this ruling Viva Zondo :dothefive::dothefive: Zuma must fall Zuma know what to expect Zondo 1-Zuma 0 We want him to explain his side of this story Zondooooooooooo amen :thanksdoc::thanksdoc::thanksdoc: Zuma will go down Zuma is shaken and look tired Shoot Zondo Run Zuma Gupta Viva Zondo Zuma is looking stress Zuma want to handle with gloves Nkandla here come Zondo Zuma must fall Zuma lie because he did not know that he will be implicated Give Zuma a score Amen for the truth Zondo 10-Zuma 0 yesssssssssss fire fire fire 🏆🏆🏆Zondo 🏅🏅🏅Advocate Pretorius Glory Jesus is KING.Truth will set you through Run coward Run Zuma
Puseletso Loape,"DCJ is Zuma also Papa🙄 who's this young gal next to Zuma? volume 🥶 Baba's🤣🤣 not you Papa but Baba🤣🤣 @Listo yes How do I block @Austin 🤣🤣I need admin rights "@Sizwe S Zuma thinks he will fire as he wish like in the old day to his cabinet Big problem 😂 Can we allow Zuma supporters to go take breakfast😆 I've blocked someone's comments for 1st time in my life..which is @Austin Van Rensburg🤣🤣🤣😂 I'm about to block @Sizwe S🤣🤣😂 Let me block 777 🤮🤮🤮 The applicant ..I like that😅. No former President @Inkazimulo ask again what he has done I block you🤣🤣 @Trevor Lees😆😆😆😂 As a Lier🤣🤣 "DCJ refuse to believe I dont have to be a Prophet to know that Zondo is staying 😜 "@Luyanda Mhlongo sleeping🤣🤣🤣 Skhakhane is going to shave his hair after this🤣🤣😂 Rather Zondo 🤣🤣🤣🤩for Chief Justice not for President Skhakhane left the room 🤣🤣😂 We are not Friends🤣🤣🤣😂 We are not friends # 1 Trending 😂😂😂😂 @Blake 3k went where😂 please camera man to show us Skhakhane 🧐🧐🧐 Skhakhane 😅😅😅😂😂😂Thanks Gamera man Pretorious my man:goodvibes::goodvibes::goodvibes: Jooo water bottle please for Zuma🤣 Dismissed 💃💃💃💃💃💃 Dismissed and it is accordingly Dismissed 💃💃💃💃 Skhakhane lost🤣🤣🤣😂 Skhakhane is angry😂😂😂 Skhakhane drink water 😂😂 "Zuma Complian😂come on Skhakhane Skhakhane this is not your house "@Piet Vast is very well  Skhakhane's advices is he going to kill himself 🙄🙄🙄 Localpol or interpal...please involve them🤣🤣
Goma Azwianzeli,silence ladies and gentlemen what's happening here? are they still manufacturing the tea???
Thabiso Mngadi,:goodvibes:
L. M,the DCJ is not a lose canon "despite the DCJ was appointed in the term of Zuma @Sinawo Mguqulwa 💪 Zuma will ever be paying expensive lawyers for nothing including this case DCJ at his best💪 Chelsea FC has a player whose surname is Zuma "no matter how many times you can write Zuma in caps Adv Skhakhane SC is cornered🤞 Skhakhane is cornered and angry that Zuma should answer questions NOW after tea break as per the summons South African lawyers at their best
Peter Daniels ZA,Do not do it
Henry PC Meyer Hon PhD,SABC is delayed. The DCJ is already speaking on ENCA
sbona gamede,HANDS OFF TO OUR ZUMA HANDS OFF PLZZZ. ZUMA ZUMA ZUMA ZUMA✊✊✊✊✊ BABA GEDLEYHLEKISA MSHOLOZI
Fana Joel Mogashoa,We need you Mr. DCJ
Frank Nyathi,zondo is gittery
Mike Newlands,Hallo to all the liars thieves and murerers watching at Lootfreely Hse at least you have all stopped stealing from the poor for a few minutes. #voetsekANC&ZUMA Zuma is the coward of cowards WE WANT OUR MONEY BACK!!!!!!!🤬 @Sizwe S rise from what? he stole my money and lied to me!!!! I think he is quietly reading Zuma the riot act- !! I was Zuma I would be getting worried😊😊😊😊 @Ndumieh Mokoena count me out Jacob Gupta stole my money @Nkosy Blessing you cant protect a thief and fool from himself @Sizwe S after 25 years on the bench as an honest man he is not worried-but when you lie steal & murder your own people you need to be very very worried @Mtuseni Inno Zwane question with respect- why do u support Zuma he stole from us - he murdered 34 of us at Marakana & he 194 starved patients to death-just respectfully asking @Bonginkosi Nkosi The amazing South African Judge Zondo😀 "Rude rude rubbish "" when you finally give us a copy"" OUT what rubbish this man has just flushed himself down the toilet" Who says they can be excused lets lock up Zuma and his arrogant and rude council @Nendila Musekwa well said HEY ZUMA SIT WHERE ARE U GOING HEY JACOB wheres our money I miss it when we were just a banana republic now we are a failed banana republic!!!!!!!!!! @LB yup he can move very fast when he on the run he is a rude rubbish @Mondli Nohashe I held him in high regard until now now hes shown his true colours @Puseletso Loape Yes SABC lets see this rude individual
lance molefe,DCJ Zondo will not recuse himself Zuma must answer Zuma come to the hot seat
Muzi Dube,I just entered bathini ngoBaba?
Thabo Mokone,Zuma
James Godloza Godloza,vele waye gedla izwe esihlekisa pieter please don't wake sikhakhane Vincent agreed living mafia legend mara Zuma he never had any choice Guptas and his son run this country in his watch ufuzo mcebo
Rahab Takalo,zuma must just come and give his side of stiry u cannot separate zondo from the whole commission team "friendship or no friendship zuma "DCJ is laying bare the corruption background DCJ has no time to entertain the friendship issue DCJ going nowhere deaying tactics by zuma the uppercut is coming just bwait and see "zuma long undermined this ccommission yes @solly i agree DCJ poking holes😆😆😆😆 zondo u r here to stay zuma always had something to hide about what is friendship has to do with this commission mzanzi cannot be dictated by zuma "@seakamela true bro let zuma come and give his side of his evidence zondo is going nowhere finish and klaar wenzeni Zondo? "DCJ demeanour has already given us a ruling drink water zondo take strength and drop the bomb is zuma forcing friendship with zondo zuma thought zondo was a puppet u better go for appeal baba as u theatened to do that if zondo refuse recusal no merit at all:washhands::washhands::washhands::washhands::washhands::washhands: breaking news: recusal refused "Pretorius we love u yes yes yes Zondo zuma you r not my friend our independant judiciary at play:washhands::washhands::washhands::washhands::washhands::washhands: "zondo throws a killer uppercut "let them appeal until to the ConCourt "by now over 35 witnesses implicated zuma "the aim of zuma is to render the commision ineffective period "let the commision continue with other evidence and dont waste anther week with this sikhakhane "where r civil society groups and other formation against corruption "@Desmond Hudson very true radical economic transformation for family and friends🤔🤔
Pieter Botha,Skakhane "Zuma’s Advocate
ZuenTheMan,@ALTA Hi again 🙂 @Zinhle Big Daddy Dee Not destroying state property like yours. Still a kid I see. "@Zinhle Big Daddy Dee The ones in poverty "@Zinhle Big Daddy Dee LOL and you say ""fight racism"" but blatantly spit out race hate. Genius! 10/10"
Gwyneth Phillips,Zondo please dont go finish what you started with the thieves looting
