author,message
madala Sidney Malomane,is Thabo Mbeki also gonna stand the same stand?
Accuse Khoza,#HandsOffZuma
Siseko Davani,Zuma the Zupta The butternut head Zupta Bloody Zupta Bloody Butternut This moron must go in jail Butternut Butternut We know Zuma is a king of corruption
avela mbiko,"@i am free no i didn't
Futhi Johnson,"watching from Rhode island oh yesss they are withdrawing Zuma is going to toyi toyi outside no jail..I told u Msholozi ..powerful ********* Msholozi. .Zuma. Baba !!!!! things are going very well bathathe mfana shut the commission down Mfana Zuma. go home mfana mfana Zuma..smart move uchathile u Zuma uphalazile u Zuma bathathe mfana Msholozi hooraayyyyyy !!!!! let's adjourn Skhakhane..yooo !! sesakhathala ama bhunu adjourn..please we will meet again next Wednesday let us adjourn for today Zondo is captured is it mandatory for Zuma to testify ?? sit down...enough u Zondo uzifunela ukudla a masi Zuma. stand up..go home. we adjourn now Are u people still here. give up. bye "..hence  drink water Zondo Skhakhane..I hope u listening let us adjourn for today Zondo..give up Zondo is captured ok...let us adjourn "bye Zondo ok ok ok. let's adjourn
SOTECK,Dubai is a playground for the Rich subpoena Was he invited for tea crack the whip They will call him by force now clever Zondo
Johnny Cash,"Zuma should be jailed for life Watching from Central African rebublic "ZUMA DESTROYED ESKOM "Under Zuma Poverty UP "Under Zuma Jobs DOWN
Blaze 613,zuma wants his own rules coward this man guilty as charged zuma must fall again!!!! "Ace will save the day Ace for president Ace will save us all "Ace owes me R400 for my vote lol Steve Hofmeyer for Cpt mayor!!!! Steve must become mayor of Cape town anc must be proud of this zuma right now
Mthokozisi Ndlovu,Middle East and following the proceeding Zuma will no longer participate Advocate Skhakhane has just confirmed Skhakhane has a point really uyaqoqa u Mr Skhakhane bye bye "The point has been made When is the land coming back? Please establish a commission for land redistribution. Wasted 5 days of the Commission absolute no progress WOW PROBLEM HERE "Decision has been made Go to any firstyear advocate lol😍😎 🤓 🕵🤶 ☢
Mduduzi Hlatshwayo,i dont like Zuma but i admit his very intelligent AMEN "it only me who doesn't care
PranaCurrent,how is this guy a lawyer? 35% pass "lol you are joke lets just leave and let them all starve to death no points have been made this lawyer should be head if the commission please speak slower Zondo... we are having trouble following
Paul Mashiachidi,halala
Norman Zwane,"Some of the people I saw entering the hall are there to disrupt this seating
excellentson serunwa,"zuma team today is today.....Zondo very wayup tjooo....we are here to tell u we are not proceeding with commission.... "today "Zuma Lawyer....vho thanya lunwe zuma's team where are they from this guys.... "Sikhakhane....tooo clever mokgoeng must take over zuma tjooo... may b he wants to b a taxi driver.... zuma has been winning since shower case love sikhakhane hair style "beef to the left  this lawyers vhanna............debate enough incompetence...... heads are rolling....
Sebation Nantsika,Intelligent selling our country you kidding Why wasting time Skhakhane usisidwedwe Baleka Zuma gwala ndini
Mafeka Lehanyane,This Skhakhane guy maar..how is Zuma paying him
Edwin Khange,get that lwtters Zuma talk the truth
Trazima Media,Did any one ever seen those money transactions that Zuma is being accused of?
Nathan,leave Zuma alon
Lehlohonolo Lekhoasa,spy he wont the truth this Sikhakhane is brave and confident thats silly to say the left hand and right hand are not complimenting each othe "he is now talking nonsense
thandokuhle manyeva,be strong Msholozi
Robert Russell,He is wasting time again The VICTIM card again Kick the public gallery out DCJ ZUMA: proverb...... A man who was raised in a rondavel cannot be pushed into a corner.
Piet v Niekerk,Take this people out of the room. they are taking up the time. Onaanvaarbaar beskerming vir 'n man wat hierdie land se ondergang was
olga mayeza,pravin didnt loot with guptas please zuma is the cause the unemployment by eating the country money man all the looter are staying free at their houses but EFF is busy with Pravin WHY they must tARGET BRIAN MOLEFE AND SIGN AND GIGABA NOT PRAVIN HE DIDNT LOOT ESKOM LEAVE HIM ALONE THE FACT IS HE MUST ANSWER QUESTION bosasa he is tired of reading the files and drinking water for ever look at him mkhulu haahahahaha zuma must answer noooo he came with people to defend him in audiance he doesnt want to answer anything this man no special treatment here law is law zuma uya baleka he cant answer his mess this zuma is talking us and zondo for fulls zuma must come back baba no zuma if is innocent what is so hard to answer
Njoms Njomane,#Adam Maseko...#Zuma 👍👍👌 it final daY todaY... Skhakhane is a MAN
SA PANDA,"there he goes again
Evyonne Becker,Block that Adam creature When you clearly are guily ......
Tshepo Lebepe,zuma must speak the truth and stop saying i don't know but he knows things from 1972
Victor Chabalala,what is jamnandas 🤣🤣 where do I buy jamnandas? in the restaurant or supermarket lol 🤣🤣
Lorna Kavanagh,too much waffling .... this is a joke ... He is trying to muddy the water so Zuma doesn't get himself into trouble adv is talking nonsense what letter ????
Ah jays Bah humbug,Wait til the Chinese sort them out
vardan naidoo,lvl 1 crook
Ntembeko Mabuya,We are obliged to follow the rules thank you Pretorious Confidentiality has been lifted LOL @abel kasi you shut up too
rohan barnard,"eish "nothing new here. zuma is a fool no wonder his kids are crying for jobs subpoena him to testify tsek! take your corrpt butternut and leave. we don't want to hear this nonsense "these zuma supporters on this forum this is BS. I'm leaving
Petronella Maseko,Adam Maseko are you his side cheek?? He forgot to chew his muthi true hey kwakwakwa@Themba Makhubo yes@Isaac Mahone LOL even Sikhakhane knows that Zuma should be in prison by now "Zuma remembers that people were Spies but forgot his meeting and deals with the Guptas
Sello Mothupi,Huh?
Abe Molefe,attitude of this guy ne we are in court now he down grade zondo on his job zondo comes to skhakhane they got procedure letter y explanation
Jim Connolly,Perhaps another adjournment is in order🤣🤣🤣
seekercpt,...playing games as usual as usual Zuma wants special rules for himself... "@Muzi Dube Zuma "and here Zondo Zondo the jurist has been unleashed love the logic flow hence our judiciary always saves us emotive lawyer is a rattled one "yin that was always his plan hahahha "shame when you can not win on the facts
barbara broadbent,Here we go they going to bail out!!! He only came to dis his comrades and then he was done!! Whats this guy smoking?? Stallingrad tactics He only wanted to dis his comrades and now he's done!! You tell them Pretorius!! "Subpoena Dirty tricks by Zuma legal team!! trying to discredit the commissionagain!!!
JohnnyPillay777,Coward!!!!! "Never mind All those witnesses who will NAIL him
Sbongakonke Derrick Junior Manqele,Zuma is the boss
sbusiso Yende,Khuluma Msholozi
Ntando Mhlongo,Van Niekerk..Your Father is a crook
Gladys Motsima,amen "hayibo HALLELUYAH Zondo sound hurt
Spha Madondo,ZUMA
Kwena Kweza Phaka,this guy woke up and came to the commission just to say he will take no further part? wow!
MJ Mogopa Keke,slaiza tsotsi rules rules rules and terms of reference poor sikhakhane is just doing his job Pretorius is not a legal funding. He is giving the lecture .He does not need an aplause My decision and my decision alone 😨 Zondo gave Zuma respect by inviting him but he is spitting in his face Zuma disrespected the Judge Now the letter was not send to sikhakhane.This lawyer is a lier
mbulelo ntsoli,EVERY CITIZEN MUST TAKE RESPOSIBILITY AND ACCOUNTABILITY
Noluvuyo Mtsatse,what's happening i can't seem to connect 😭😭😭
siviwe charles Jongile,subpoenaing??
Godfrey muhlari,skhakhane must be joking "no longer taking part you can go and resume your sangoma duties mr sikhakhane
keke keke,Amanda maseko is guilty🈂️🈂️🈂️🈂️
Mahlaba Masebe,Zuma o chaba go bolela sekgowa That is a serious disrespect You should have given this thing a summons
melikhaya zagagana,Demon Zuma We shall take no further
Phumzile Mkhize,i KNEW IT Zuma doesn't seem to amaze anybody.A very predictable lier "accountability is taught from childhood.Once you loose that opportunity "Ayikho impunga yehlathi He just wants Pretorius fired
Lloyd Mpofu,Msholozi "Qondisa amabhunu Mfo kaSkhakhane Jamnandas Pretorius Pretorious Mabena pretorius Mabena
Charles Nkadimeng,I new it "Zuma should have just continued
Fello Mkhize,"ANC thieves and CROOKS BabuZondo...is boiling ANGRY..and justifiably so.Liyabaleka lelisela..eladayisa ngezwe lethu.
Karen x,Subpoena him....thats all you can do.. what a whimp Adv Pienaar give them hell..I agree they want to be excused....becuase Zuma running scared TATENDA WHAT ARE YOUR QUALIFICTIONS ... ABEL shut up[ u know nothing dude ZONDO is doing his job.....as a highy respected legal person...following the rules moron Go Zondo give these esteemed attorney of Zuma a lashing...any excuse not to answer questions Richard Andani Democlish Jarana​ZOndo is in trouble....what trouble....seriously you have no clue
amelia sekhonyana,hehehe Coward Run zuma run guilty ubaba
MANKIND BEAST,lol
Jeanete chuene,Zuma nd his legal team pulling out🤦🙆
Zuko Sirayi,I give up trying to collapse the commission
Kirk gemmell,Subpoena him !
Lekhotla Lebone,"I knew this is gonna happen
Piotr Podkowa,What a disgrace is this guy muzi sikhakhane "Zuma must go  He has audacity to accuse judge of bad behaviour. The wicked man Zuma and his advocate Zume should just take responsibility for his actions as a president that's all Stop this tribalism show
Phumlani Lukhele,Ngidayisa ngamanqina nenhloko
Olusegun David,"Africa is proud of our black lawyers....the commission lawyer sent a letter without the consent of the Chair  The commission is biased and already believed the 9 accused who were never cross-examined as against Zuma who was never given opportunity to cross-examined his accusers The commission must rule Zuma to go and cross-examined all his 8 accusers then this white lawyer can then use the outcome of such process to cross-examine Zuma
Motlane Madihlaba,fallen of corrupt man sikhakhane wasting his time for his empty minded man
Michael Michael,those lawyers are fools he is not number one anymore legal team messed up big time just go home are u taking commissions to the court to do their work
Ernest Nchabeleng,if they withdraw Zuma out.this commission must be stopped cause is useless. the commission must not fail the south Africans by letting Zuma go.
lucas chokoe,delaying tactics here
Masilakhe Sineyi,tshisa skhakhane rights must be protected the former president has the same rights as an ordinary citizen but appualled that they got to zuma those trying to kill him zuma never back down cadre. We are with u baba weRET @Derek Main this whole agenda is based on conspiracy and allegations which clearly u have taken to heart unfounded bias allegations by the wae @Derek Main your opinion matters not in this case the it is as feeble as the allegation against Msholozi.
Lin Fisher,Did Zuma not set up he commission and it's reach?
Liz Profe,ridiculous everyone is equal before the law cheeky
Will Scott,So Zuma is guilty of corruption and wants to run and hide. Noted.
Archiebold Mphahlele,Jakop zuuuuuuuuuuuuuuuumaa
petrus hauwanga,mr Zuma's legal representatives way too smart mr Sikhakhane the third hand influencing the commission😱😱😱 Mr Pretorius very serious
MSUTHU Khambule,why pull out if there's nothing to hide ?
Lea Van Rensburg,zuma thinks he is untouchable....SIES !! REPLACE ZONDO - HE IS NOT STONG ENOUGH AND IN CHARGE !!! ZUMA IS PLAYING FOR TIME - ALWAYS WHAT A SHAME TO HAVE CALLED HIM...PRZ ZONDO IS CAPTURED...EISH WHERE IS ZUMA'S COL AND COUGHING TODAY ?? Clapping hands - CIRCUS !!! zupta must fall !!! Just wondering if the Guptas are also watching from Dubai ???? PRETORIUS I SO WELL SPOKEN - FACTUAL AND TO THE POINT. THANK YOU FOR MAKING SENSE....
TurtleShell 8024,Njomane Mgabhi Yes. I noticed that too. And nervous you may add. Sikhakhane having a full go at the chairperson/commission!!! @Spider but he still remembers the names of the spies😂. Futhi Johnson😂 PranaCurrent refrain from calling people apes. Themba Makhubo😂 Zondo nodding nervously. I thought clapping was not allowed in the commission? Clapping of hands again!!!😯 Same here @Pretty Selogadi x. .x that's the impression I'm getting judging by Commissioner Zondo's comments. Flora Townsend hayi tyhi!😂
Mariki Erasmus,Be ause he is a liar!!! Coward!!!!! Subpoena the moron then!! "Run coward tun Zumnesia = remember to forget Coward....moron! We know who. Was corrupt!!!! Witness se moer He is a liar They must subpoena the criminal now!!
Avrill Mukhithi,Siseko o dom Your head must be examined We know people who are corrupt. Siyabazi but their corruption is called Financial Irregularities. Zuma JZ Nxamalala Fire back my foot! The Commission doesn't know what it's doing. Respect for Adv Sikhakhane. Phezkwabo! Pshh Adv Sikhakhane is right Guilty of? dakiwe! Rules only apply to certain people huh
Faith Mathebula,Nonsense skhakhane. i knew this was going to happen today
MJ,"Zuma is a loser and a weakling "ZUMA IS A WEAKLING "Shut up and go home
Collen Shivambu,😀😀 Zuma for you ...........mabena
syabonga luswazi,who is next
Jacqui Baumgardt,subpoena him - he's agreed to testify under oath ex-head of state "bye-bye bye-bye sikakhane but you are defying! he did it all by himself go to jail without passing go @Bongani - lol! BOOOOOOOOOOMA @Steve and hundreds of wasted hours all the hyenas in the background "go @Johannes - I agree "master craftsman of the law no options open but a summons now summons Zuma as an unwilling witness following without coughing!
Thanduxolo Ngindana,argh this State Commission thing is just playing our minds Pretorious you are a man bro No one forced Mr Zuma to go and testified so why can't answer the questions that are thrown to him "Mr Pretorious is not a racist at all @Neo Mongale no but truth must be told "@Neo Mongale as far as I know @Neo Mongale it's South African rules I think. Should we stick to Zuma's rules not ones of the Country? @Neo Mongale so which rules do you agree with? @Neo Mongale whose rules do you agree with rather? "@Neo Mongale which ones are those @Neo Mongale ohh ok Neo @Neo Mongale shrp bro I will @Neo Mongale I won't waste my time arguing with you bro "I'm leaving this country
Mazwi Ntshangase,💪 Msholozi
Masoul Mt,Brilliant Skhakhane Brilliant Skhakhane Dankie Skhakhane ✊🏾✊🏾 Brilliant Skhakhane exposed the hypocrisy of this commission Pretorius is a joke "He was not forced to go there Zoooooooooooooooooooooooooooommmmaaaaaaaaaaa Zooooma Victor this is not an exam Victor this is not an exam😂🤣 Admin why did you delete Eric's comment????? VIVA SKHAKHANE Skhakhane is boss
Granny Mokwena,ditseabadimo fela mo "Zondo must put his foot down now
Kau-Kau Rasehlo,CJ Zondo isn't in charge of the Commission...
Samkelo Nene,"the men that bullied and killed your relatives black child "they get ""personal when they havr run out of things to say. look at them" they throw hissy fits saying money must be paid back yet it will go to the state and not their accounts. "zuma and Gadaffi had one vision "when a man of colour Stands up with wit against society "they white wash your lives "@zama khubeka... indeed it is possible. two can play at that game. as long as those who bankrupt South Africa during apatheid roam free "@Lucky
Given Maluleka,this legal team is very sharp hey...very creative indeed...!
Some guy,fine... let's get the hawks to take this case going well. and u? shamila batoi... take this criminal down commission never said he was guilty.... that's why we asked him to come speak seems some people are really idiots. lol let this fool approach a court so they can dismiss him 😂😂😂 Gordan answered the questions. there was no softness whatsoever "what was Zuma expecting where are the police. just arrest this frog coz he won't answer questions ramaphosa will learn to stop being weak.... else the pp will eat him alive
Ryan Molyneux,Remember you voted for him stop complaining you idiots
Smangaliso Sibiya,his nyanga advised him not to further partake in these proceedings Zuma forgot that he's there to defend his name... uBaba is a smart. Uneducated but smart
carnoth ngomane,"it was expected "@Derek Main he always dodge the truth @Derek Main looks like he's reached his cult de sac @Derek Main thats the only route "No matter how eloquent Skhahane can be Zuma will be subpoenaed he cant run @Siyabonga Magwaza a lot like what Siya? Emotions are flying now
vuyo Mikel,delaying tactics crooks are clapping please don't clap
THABE PHALANE,is about to go south yes wena Skhakhane is doing the things i think Zuma paid him enough
zandile nkosi,singebengu sobaba
Zoe Tyatya,no electricity.... Eskom... How could you
enidorehs,This is absolutely ridiculous that Zuma think he can be above the law @I am Free. I am in absolute shock that the commission can allow this Didnt Zuma say he doesnt have money. How is he paying to go to court Zuma doesn’t want to be called Former president. In his mind he is still the main man🤣 @Yin Yang. You want to bet. Zondo is under Zuma’s spell🙄 just as everything else in this country Wheres Maleka. Let him cross examine Zuma Zuma wants to make a mockery of the commission so that he can have some comedy material later when he address his crowd outside
Palm Dhlamini,"Zuma=Mabena never disappoints "this lawyer is crazy "thief must be arrested Clear that the crook is exposed he thought his lies will stick😆 Sikhakhane knows he's client is guilty but he will try he's best to delay him going to jail Nothing special about Zuma he's just a common crook! Khona indawo lapho umuti ungeke usebenze "i did not see zuma being cross-examined "we still has not heard Zuma's side "There Zuma was imfromed about the questions but now he acts surprised and play victim again
sunday makhubela,is is weakness or witness????🧐
Buyiswa Mnyani,it's clear Zuma will not speak I don't remember today are they no tapes as evidence that Zuma said all the things he is being accused off? I'm sorry Mr Skhakhane's arguments are weak and clear that they are trying to withdraw from this CAN THE NPA START WITH PROSETUTION OF THIS ZUMA. YES MR PRESTORIUS "@Frank Thabang you can feel it in your stomach "@Yin Yang  ZUMA'S DAY IS COMING TO THE COURTS AND THAT DAY ALL HIS SUPPORT WILL CRY @Kabelo Katjedi YOU'RE QUIT RIGHT THEY CANT BE COMPARED.
Thabang Kgautle,"I agree with you Kabelo the left hand does not know what the right hand is doing lol "Very true Mr Skhakhane Thank you Mr Skhakhane This thing is political indeed "but it is unfair to be questioned about communication of B and C
Ash G,blah blah blah zuma's left & right hand do know wat they are doing. Yeah right
Phillimon Lepale Masehla,I saw it coming.
Danielle Pead,his lawyer can put that letter on his bles better to c Zuma deserve death sentence that lawyer must keep his bek all the skelms is clapping thanx zondo u r d president of commission not Zuma had his time sucks Zuma n his legal team bring d army zondo no he don't need water his not in d hot seat why don't Zuma smile Zuma need a smack with d lefthand his legal team rightfoot kick
Njabulo Gumede,"Hawu useyahamba futhi
Mpho31 Moshweu,strategy and tactics
Khulekani Khumalo,zuma must rott in jail zuma deserv life sentance no case for Makhanda he must just be put in jail. we dont care about zuma s life we want to know who looted the state funds we know zuma is a criminal nothing skhakhane will do bandla zuma said he dont remember being the state president he he he he aphelile amahlathi kuth akazichamele umakhanda skhakhane will fool those fools who surpport zuma not me. criminals must not treated fearly zuma is a criminal zuma is a criminal zuma is corrupt zuma is a king of corruption why zuma must get a different treatment he is a tsotsi zuma deserv life sentence once so zuma must not be ask questions unyile. zuma must tell us who looted state funds skhathele ileli khehla thank you pristorios izikhohlakale kumele zijeze ngeke sidlale igebengu ze anc "pistorious always producing facts  finish him pistorios pistorious is finishing him with facts yinde ingalo yomthetho
Nkosingiphile Nkosing,Mboma Mathula kiss the boer @Bongani Sondlo entiltement Nxamalala @Margaret Gcwensa awbabuze!
Tendekai Mawokomatanda,We can not have duduzane
Bjatladi School,Ruri ruri
mabandla sambo,they stopped Mgxithama to attend the commission wearing party regalia and now I see ANC regalia inside this commission is unfair
floyd kunene,what was Ramaphosa doing as vice President during this time
Bas Mdaka,SUBPOENA the thief Commissions Act gives Zondo Commission the power to summons a witness. Witness is then legally required to go and answer questions. Bite them Pretorious Zuma thinks he can get a special treatment on Zulu people will support Joshua Door Skhakhakhane Zondo BREAKING NEWS: PP says Ramaphosa broken ethics code
dada ngova,COMMISSION IS WASTE OF PUBLIC MONEY wasted money money to the people DISMISSED DISMISSED fuseki Zondo zinja Skhakhane the life lawyer lanya ibhunu LINYILE IBHUNU wanya bhunu WANYA BHUNU BHUNU WANYA MAAAN FUSEKI MABHUNU WITH ASKARIS YOU THINK ZUMA IS YOUR TOY # THERE YOU GET YOU SMACK EMBARRASSED FOOLS YOU THINK ZUMA AKAFUNDANGA LANYA KE YOU THINK ZUMA IS ILLITERATE THEY YOU GET IT ASKARIS THIS IS A WAY OF PLUNDERING PUBLIC MONEY..GO HOME TO HOLLAND PRETORIUOS SELINYILE ALREADY...COMMISSION OF DENIGRATING THE FORMER PRESIDENT NXAMALALA MY BLACK BROTHERHOOD WASTE OF PUBLIC MONEY PEOPLE ARE SUFFERING OUT THERE ..INSTEAD YOU PAY PRETORIUS BIG MONEY SOME PEOPLE ARE HERE BECOZ LITERACY OVERCOME THEIR UNDERSTANDING IF YOU INSULTS ZUMA HERE YOU WERE RIB POPPED DURING BIRTH RIB POPPED PEOPLE ARE ZUMA HATTERS ZONDO WOKUNYA RIB POPPED AS....LS NOW WHAT YOU GONNA DO DEAM MARRIUS RIB POPPED THIS COMMISSION IS A TOOTHLESS TOOL OF PERSECUTION WASTED MONEY YOU THWARTS TWARTS @ MUSA YOU ARE CORRECT ZUMA THE CONQUEST CRY BABY CRY..DUMMY IS BY YOUR SIDE VIVA SKHAKHANE VIVA SKHAKHANE YING YANG GO AND TALK ABOUT XI YOU SQUINT EYES SKHAKHANE THE BEST @YING YANG. YOU WERE RIB POPPED..THE REASON YOU ARE A SETTLER.. F...BACK HOME
Makhosazana Mbatha,Skhakhane zondo will bounce back... zondo will bounce are you done?
Margaret Gcwensa,Zuma is a great man and he fought for this country and you what did you do? You know an empty tin makes a lot of noise All those who are calling ZUMA a fool they are fool ×100 ZUMA is original he is not a cucunat no one will make him scard Whether or not you are not going to destroy the strong man like ZUMA who are you? Who are you ? because ZUMA is original U ZUMA LONA UYINYAMAZANE YENU YINI? Zumaàà Zuma the man strong enemies must fall
Moganetsi Motsamai,this state capture is just a waste of time and 💰
Memza Sibeko SA,"Well done Msholozi
Rene Dulnuan,Zuma the Brother of Galema his sister The snake godez of LUZON their Mother Giant Daughter of Empress Rainbow sister to China the mother of all Chiinese !
Lindokuhle Ngcele,hlala kubo Mr Sikhakhane uyindoda advocate Sikhakhane
Mzwamadoda Wilson,the only answer zuma. give no.i.dnt knw i dnt remember i cant really remember
Hanna Wilkins,Zuma is a weak individual.... MAN UP! I really like Zondo!
Sipokazi Bukani,Mabena =Zuma 😎🤔🤔🤔🤔 Drama Drama Drama.....
Sammy Tlhapi,Where was adv Sikhakhane when JZ was still in power and using white lawyers like J Kemp DCJ looks like he have an answer already for Sikhakhane
Dimakatso Tshinaba,Angelo Agrizzi zondo o kwatile yoh umzabalazo!!!! bazzi!!
Charl Du Plessis,A public secret lol
Dean marais,Stop wasting the people’s money take this to court so this can be sorted out properly cause they are all wrong Tea will come again before there is any questions answered This lawyer is a joke he keeps repeating himself just regret coming to the commission let’s take you and your Client Zuma to court then you can’t run 🙄 Yessss let’s go to court stop wasting our money with this commission Did Zumas lawyer just say Zuma was guilty😱 Thank you Zuma running after all this shows how guilty u are your gana sit in jail my man Take Zuma to court stop wasting our money !!! Zondo take zuma to court let him sit in jail alone if he doesn’t want to tel the truth Zondo u are killing them here 👏👏👏👏👏 Ok here comes tea 👏👏👏👏👏👏👏👏👏👏👏 👏👏👏👏👏👏👏👏👏👏👏👏👏
kedisaletse Mogoje,lift hand those not know what the right hand is doing...
My View,but they never stole from the state kyk hoe sit die vark gemors zupta I knew it 😠😠😠 true Dave True Wendy
colbert Nethengwe,They should select any witness Dean you are right
Andani Jarana,hes got a point Aggrizzi THE SNITCH😂 Zuma Capture Inquiry mr Zondo is being shewed Court halala there is even a crowd hshaha #FreeZuma table mountain? Zondo hahaha HE FEELS THE HEAT SHAME I DONT THINK HE REALLY KNOWS WHAT TO DO IS ZUMA LEAVING OR NOT? Zuma doesnt know all these people hes being accused of doing business with Zondo is now working for his salary @Karen x ok 😂 Zuma Fight Back!
Darlington machilar,Fairness 👌👌 "Skhakhane is 100% correct
Amen Nkosi,This Traditional healer in a suit must sit down is this inquiry about Zuma or this Traditional leader skhakhane
prince efalao,zuma's lawyers are intellgnt....!!!! jst take a look at him mxm so dis lawyer says ths witness are liars?mmmmm @princess lol foolish maan stupid skhakhane face app zuma u will see Pertorus zuma must not run Thank you Pretorious M with U Mnyane Acts n sections pretorious volumn de cant hear u..... rules n sections = acts lol skhakhane is a foolish lawyer who doesnt knw the rules Viva @ Bornfree @Small world lol marketing gona ka mo mara @Alogeng truth to be told viva zondo viva @Zee lol his captured very well viva zondo viva viva i like you chesa Zondo no one must tell u anythng ur decision is ours Yes Mr Zondo viva is Mr Zondo Angry? @Dimakatso lol yes kudu @Peter lol de moved sumwhr else Bathabile that skhakhane stupid again Pretorious ba tsene boi tsamayang lo ja le lena
David Ndlovu,this is a game here the out come will fever both zuma and zondo as well not the state
Tatenda Chitate,Brilliant legal brains...(Zuma Lawyer) luvly Zuma lwayer The Zondo commission is captured...the commission is nonsense this white guy has been outsmarted by Sikhakhane The white guy is nonsense Apologies "The Commission is captured and investigating state capture  "hahhahaha Zondo Sikhakhane What a beauty
Tristan’s tales X,Zuma lawyers spinning big time.... yapping away without saying much "hahahaha
Andrew Mboweni,SKHAKHANE
sello monama,all of them Mr OR Mrs except for maseko and ramatlhodi you can't denfend or hide lies. Mr ZUMA you can run but always remember the long arm of the law. it's not a new thing for UBABA to RUN away from the judge. when he sees judge h SEE mosquitoes "let's all be patient. you've heard Mr sikhakhane himself said ""I can't take my client straight to kgoshi mampuru prison without processes "" so it's clear even to his lawyers that he'll be weariORANGE."
judgewell shange,hlamulo ncese. we ar not suffering this side Nxamalala Msholozi Amandla...….. Nxamalala I like it when the stupids in here see stupidity in Mr Skhakhane hahahahahah uthini lobaba omhlophe? who wrote the letter? hahahahahaha ha!!!!!!!!!!!!!! ukuba ngilapha ngaphakathi ngabe sengishaye umuntu. Prot akashayiwe why Skhakhane don't punch Prot just one amfundise izinsizwa
john john,THE MOB RULES SOUTH AFRICA - NOT MUCH YOU CAN DO ABOUT IT.... "All a waste of time and tax payers money
ronny taliat,waste of time
Wildthing,Think they just drugged a big hole and its going to be hard to get out. next steps would be legal action.
Daniella Morgan,Can't wait for Zondo to respond to this guy who is so verbous! Their solution is - do as we say! Zuma will be subpoened This guy has no dignity He is setting something up!!
Tanduxolo Mpikwa,ZUMA WITHDRAWS FROM COMMISSION OF INQUIRY!
jackisto jj,lo Breaking news left right and center
Nunzio Angelo,Everyone with common sense is intelligent to you guys. Kanti do yall lack it that much? Mjokwane ka ndaba Skhakhane is racist Mduduzi Hlatshwayo you are racist 🔥 🔥 🔥 Tatenda shutup
Msizi Khumalo,Nxamalala Mhlanganyelwa Phunyukabemphethe✊✊✊✊
Gonasagren Govender,msholozi The man did nothing wrong some people say Zuma is a criminal...but they don't even know the meaning of criminal
Marvin Magaba,zuma
Mokoroane Amos,🔥🔥🔥🔥🔥
Paul Qakamfana,you are a joke not the commission
Aseza Msuthu Somagaca,zuma Zuma Zuma Zuma Zuma Zuma Zuma Zuma Zuma Zuma Nxamalala Nxamalala Nxamalala Nxamalala msholozi msholozi msholozi "Adv Sikhakhane
BK Light,nxamalala Zuma
Given Mulalo,msholozi
Mfundi Mkhize,Uyindoda Sikhakhane!
Gibson Ndlovu,Viva JZ viva Akalacala u Msholozi. JZ has NEVER lost a fight in his life time and he is not about to? "Skhakhane yis'khokho
BIG D,shut up we want Zuma he wont remember about anything put the joker on so we can laugh it truly is hilarious and he now wants a court case what a coward coward duck tape and a necklace is cross examination not dancing and joking so much now a soldier without honour
Brenda Leece,the best lawyer !!!! he doesn't fall for trickery EXCELLENT Thank you Zuma's lawyer! rules or tricks?
Themba Makhubo,This lawyer looks like someone from ZCC church Breaking news Ramapopo has deliberately misled the Parliament regading the Bosasa donation 😂😂😂 Skhakhane doesn't want to be lectured but he lecture others mxm
Nkululeko Zondo,All rise
Siyabonga Msomi,u Nxamalala uphethe izingcitha buchopho
Sabelo Mbatha,zuma is leaving ai we will nvr get zuma guyz his gone zuma wat you doing to zondo is totally wrong baba
Mpilo Zuke,skhakhane really fight for Zuma
Cunnymac,"bet these dumb mfrs typing ""Zuma"" type it every time..lol thumbs getting tired now" yeyyy
Timios Serumula,😅 😅 😅 zuma must fall Mr Skhakhana is a Black legal mind 😅😅 the left hand doesn't know what the right has =political sentiment 😅 😅 😅 zuma must fall
Kitiki Moela,I don't like Zuma but Sikhakhane is putting a valid point
Njabulo Mdumbe,Msholozi Mr Paragraph pretorious
Princess nhlulo Princess nhlulo,this stupid lower is defending zuma
phathu nemavhadwe,volume adv sikhkhane😀
danie schoeman,Has butterhead got no shame lying about everything Abelkazi you have less brains than butterhead Does Zondo read this live chat Bring Gerrie Nel he wil sort that liar out Gerald net so dom soos Botterkop
Karabo Mashiteng,yhoooo and the crowd goes crazy
Ziswebhu Mthiyane,skhakhane you're nothing but nonsense nonsense skhakhane skhakhane uyigwala Mthiyane we trust in you
Sibusiso Nkosi,Zuma is not a small boy
Condry Kgakishi,LOL his running away THE ZAP SIGN
Kopano Pabe,Really now!? Ziyabuya lana
Relax with J,zcc lawyers are 1 of the best
Newton Majiga,going court now incompetent team hahahha
Titus Mahlalela,They want to go to court.. Court Court.. Today is only legal teams no Zuma Sikhakhane is gonna come back after Zondo has spoken eish Zondo is very emotional now. He must take a break...
kay shibe,WOW ZUMA IS GOING TO ROT IN JAIL "THIS IS WHY THERE IS GOING TO BE A BIG PARTY "😂 😂 ZUMA SHOT HIMSELF IN THE FOOT Msunu ka zuma "😂 WHY WOULD THEY TELL U! LOL THEY PLANNED THIS FROM THE START ZUMA KNEW PP WAS MAKING A ANNOUNCEMENT TODAY
MSG Rules,zuma created it and now he is taking it down. zuma i coward Law and rules don't have colour as the racists are shouting
Qhawe Ndamase,Just like that 🤷🏾‍♀️ 🔥🔥🔥🔥🔥
